time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
65,598,3,0,17,2,3,3
70,1204,3,0,18,2,3,3
75,1871,3,0,20,2,3,3
80,2540,3,0,20,2,3,3
85,3240,3,0,20,2,2,3
90,3871,3,0,20,2,2,3
95,4423,3,0,21,2,3,3
100,4943,3,0,21,2,3,3
105,5495,3,0,21,2,3,3
110,6097,3,0,21,2,3,3
115,6722,3,0,21,2,3,3
120,7388,3,0,46,2,3,3
