time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
65,4020,0,0,2,0,0,0
70,8079,0,0,3,0,0,0
75,11902,0,0,14,0,0,0
80,15704,0,0,14,0,0,0
85,19226,0,0,14,0,0,0
90,22904,0,0,14,0,0,0
95,26576,0,0,14,0,0,0
100,30270,0,0,14,0,0,0
105,34114,0,0,14,0,0,0
110,36781,0,0,14,0,0,0
115,39687,0,0,14,0,0,0
120,42898,0,0,14,0,0,0
