time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
65,266,7,5,18,6,7,8
70,521,7,4,21,6,7,8
75,788,7,4,21,6,7,8
80,1061,7,4,51,6,7,8
85,1283,7,4,137,6,7,8
90,1538,7,4,137,6,7,8
95,1801,7,4,137,6,7,8
100,2067,7,4,137,6,7,8
105,2337,7,4,137,6,7,8
110,2590,7,4,137,6,7,8
115,2829,7,4,137,6,7,8
